order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-13497,2022-08-16,2022-08-19,Same Day,CUST-2036,Matthew Blake,Consumer,East,Alabama,Office Supplies,Pens & Pencils,Branch-Hall Pens & Pencils,10,12.1,0.05,114.95,81.62,33.33
ORD-13498,2023-11-19,2023-11-23,First Class,CUST-1012,Emily Gregory,Consumer,West,Maine,Office Supplies,Pens & Pencils,Contreras and Sons Pens & Pencils,10,9.2,0.2,73.6,62.6,11.0
ORD-13499,2022-05-18,2022-05-22,First Class,CUST-1367,Dr. Melissa Williams MD,Consumer,North,Wyoming,Technology,Accessories,Murray Inc Accessories,7,73.2,0.0,512.4,257.78,254.62
ORD-13500,2021-06-06,2021-06-09,Same Day,CUST-1973,Dr. Ryan Rodriguez,Corporate,East,Massachusetts,Office Supplies,Storage,Wilson-Villa Storage,5,52.91,0.0,264.55,138.81,125.74
ORD-1005,2023-02-06,2023-02-10,Standard Class,CUST-1612,Ryan Day,Corporate,North,Oregon,Technology,Accessories,"Zamora, Baker and Barker Accessories",4,96.67,0.0,386.68,221.08,165.6
ORD-13502,2023-09-24,2023-10-01,First Class,CUST-2957,Donna Matthews,Corporate,South,Oklahoma,Office Supplies,Labels,Gibson Ltd Labels,5,8.45,0.05,40.14,27.2,12.94
ORD-13503,2021-05-21,2021-05-25,First Class,CUST-1286,Tiffany Lewis,Corporate,South,North Carolina,Furniture,Tables,Watson-Jones Tables,2,708.35,0.15,1204.19,821.85,382.34
ORD-13504,2023-02-28,2023-03-03,Standard Class,CUST-1044,Amanda Leon,Home Office,North,Massachusetts,Technology,Accessories,"Hunter, Myers and Holmes Accessories",10,133.95,0.05,,845.04,427.48
ORD-13505,2023-09-09,2023-09-11,Standard Class,CUST-2009,Casey Mckee,Home Office,West,Michigan,Office Supplies,Envelopes,"Flores, Scott and Torres Envelopes",6,3.07,0.1,16.58,12.15,4.43
ORD-13506,2022-10-26,2022-10-27,Same Day,CUST-2877,James Rojas,Home Office,West,Colorado,Technology,Accessories,Elliott Inc Accessories,8,149.26,0.0,1194.08,664.72,529.36
ORD-13507,2023-01-20,2023-01-23,First Class,CUST-2625,Pamela Kelley,Corporate,South,South Carolina,Technology,Printers,Brown and Sons Printers,5,384.27,0.0,1921.35,943.53,977.82
ORD-13508,2022-08-30,2022-09-01,First Class,CUST-2687,Fred Allen,Consumer,North,Vermont,Furniture,Tables,Richardson-Riggs Tables,5,1346.3,0.15,5721.77,4017.71,1704.06
ORD-13509,2022-05-12,2022-05-13,Standard Class,CUST-1186,Michael Wells,Consumer,North,Texas,Furniture,Shelving,Green Ltd Shelving,8,201.76,0.0,1614.08,762.54,851.54
ORD-13510,2021-12-21,2021-12-25,Second Class,CUST-2105,Danielle Mitchell,Home Office,South,Minnesota,Furniture,Desks,Zamora Group Desks,7,577.63,0.0,4043.41,2753.77,1289.64
ORD-13511,2022-09-08,2022-09-11,Second Class,CUST-1342,Ellen White,Consumer,East,Florida,Technology,Monitors,Chavez-Johnson Monitors,4,540.49,0.0,2161.96,1295.5,866.46
ORD-13512,2022-10-07,2022-10-08,Same Day,CUST-2659,William Jackson,Home Office,East,Nebraska,Technology,Accessories,Gonzalez LLC Accessories,8,77.56,0.0,620.48,340.98,279.5
ORD-13513,2021-01-07,2021-01-08,Same Day,CUST-1502,Lauren Meza,Consumer,West,Arkansas,Office Supplies,Binders,"Parker, Fisher and Kent Binders",7,22.83,0.0,159.81,75.12,84.69
ORD-13514,2022-11-11,2022-11-18,Second Class,CUST-2037,Tiffany Newton,Home Office,South,West Virginia,Office Supplies,Binders,"Powell, Russell and Blankenship Binders",5,26.72,0.0,133.6,71.34,62.26
ORD-13515,2021-03-15,2021-03-20,Second Class,CUST-2411,Marvin Hernandez,Consumer,East,Georgia,Furniture,Tables,Brown LLC Tables,4,1342.09,0.05,5099.94,2800.07,2299.87
ORD-13516,2023-06-05,2023-06-10,Same Day,CUST-2657,Wendy Martin,Home Office,South,New Mexico,Technology,Laptops,Morrow LLC Laptops,8,1092.76,0.0,8742.08,5791.27,2950.81
ORD-1047,2021-06-07,2021-06-08,Standard Class,CUST-1332,Tammy Hicks,Consumer,North,West Virginia,Furniture,Bookcases,"Whitaker, Brooks and Webb Bookcases",6,266.89,0.0,1601.34,986.61,614.73
ORD-13518,2023-11-15,2023-11-17,Standard Class,CUST-1727,Gary Watkins,Corporate,North,Hawaii,Furniture,Desks,Weeks PLC Desks,6,330.61,0.3,1388.56,1099.7,288.86
ORD-13519,2021-08-22,2021-08-25,Same Day,CUST-1972,Derek Jones,Consumer,East,New Mexico,Office Supplies,Binders,"Richardson, Cole and Mitchell Binders",7,37.61,0.15,223.78,167.61,56.17
ORD-13520,2021-03-08,2021-03-15,Same Day,CUST-1255,James Zimmerman,Home Office,East,Maine,Furniture,Chairs,Phillips-Campbell Chairs,2,298.67,0.15,507.74,343.48,164.26
ORD-13521,2022-11-23,2022-11-26,Second Class,CUST-2393,Diana Rodriguez,Consumer,South,Alaska,Furniture,Chairs,"Miller, Espinoza and Perry Chairs",7,250.6,0.05,1666.49,961.85,704.64
ORD-13522,2022-05-22,2022-05-24,First Class,CUST-1725,Jerry Simpson,Corporate,East,New Jersey,Technology,Accessories,Lawson and Sons Accessories,10,64.17,0.1,577.53,379.82,197.71
ORD-13523,2022-01-09,2022-01-11,Second Class,CUST-2384,Richard Williams,Home Office,South,Alabama,Office Supplies,Binders,Bates-Robinson Binders,9,19.8,0.1,160.38,80.48,79.9
ORD-13524,2023-09-14,2023-09-20,Standard Class,CUST-2165,Amber Hull,Corporate,South,Georgia,Technology,Tablets,Hall Inc Tablets,10,547.77,0.05,5203.81,2975.87,2227.94
ORD-13525,2023-08-01,2023-08-04,First Class,CUST-2972,Steve Stevens,Home Office,North,Alaska,Furniture,Shelving,Jackson-Ortiz Shelving,10,287.18,0.5,1435.9,1879.64,-443.74
ORD-13526,2023-03-23,2023-03-25,Same Day,CUST-1431,Walter Woods,Corporate,South,North Carolina,Furniture,Chairs,"Riddle, Livingston and Blevins Chairs",5,109.62,0.0,548.1,291.43,256.67
ORD-13527,2023-06-06,2023-06-13,Same Day,CUST-2665,Alicia Washington,Home Office,East,Nebraska,Technology,Monitors,"King, Bolton and Ferguson Monitors",1,809.66,0.0,809.66,452.29,357.37
ORD-13528,2021-06-22,2021-06-25,Same Day,CUST-1945,Gary Holmes,Consumer,West,New York,Technology,Laptops,"Smith, Richardson and Santiago Laptops",3,724.45,0.2,1738.68,1438.93,299.75
ORD-13529,2021-04-03,2021-04-05,First Class,CUST-2582,Christopher Olson,Consumer,West,Connecticut,Furniture,Bookcases,Gonzalez-Farmer Bookcases,5,361.14,0.1,1625.13,1036.14,588.99
ORD-13530,2022-01-23,2022-01-26,First Class,CUST-1523,Madison Hernandez,Consumer,South,Minnesota,Office Supplies,Labels,Williams-Mahoney Labels,9,9.46,0.2,68.11,51.29,16.82
ORD-13531,2023-06-07,2023-06-08,First Class,CUST-2559,Sarah Schultz,Consumer,North,Missouri,Technology,Printers,Olson-Mcdonald Printers,6,375.03,0.0,2250.18,1555.59,694.59
ORD-13532,2022-09-11,2022-09-17,Standard Class,CUST-2612,Nicole Garcia,Consumer,East,Kansas,Furniture,Chairs,"Tanner, Flores and Navarro Chairs",1,639.35,0.1,,415.29,160.13
ORD-13533,2023-04-03,2023-04-05,First Class,CUST-2820,Donna Brown,Consumer,South,North Dakota,Technology,Accessories,"Velez, White and Cook Accessories",4,21.09,0.1,75.92,58.43,17.49
ORD-13534,2023-03-26,2023-03-27,Second Class,CUST-1053,Makayla Hunt,Home Office,North,Idaho,Office Supplies,Pens & Pencils,Hicks LLC Pens & Pencils,6,12.4,0.1,66.96,37.42,29.54
ORD-13535,2022-01-16,2022-01-20,Same Day,CUST-1885,Elizabeth Rosario,Home Office,South,New York,Office Supplies,Pens & Pencils,"Hoffman, Oneill and Mcdaniel Pens & Pencils",5,18.28,0.0,91.4,48.84,42.56
ORD-13536,2021-11-23,2021-11-30,Same Day,CUST-2647,Tammy Thompson,Corporate,North,New York,Technology,Tablets,"Watson, Hernandez and Bennett Tablets",9,213.63,0.0,1922.67,1314.98,607.69
ORD-13537,2021-07-27,2021-08-03,,CUST-1158,Samuel Mahoney,Consumer,West,New Mexico,Technology,Laptops,King-Lucas Laptops,8,1451.17,0.05,11028.89,5940.62,5088.27
ORD-13538,2023-08-29,2023-08-30,First Class,CUST-2839,Leroy Fitzpatrick,Home Office,South,New Hampshire,Office Supplies,Envelopes,"Castillo, Lloyd and Briggs Envelopes",2,8.76,0.0,17.52,8.93,8.59
ORD-13539,2021-03-14,2021-03-20,Second Class,CUST-1465,Erin Lewis,Consumer,North,Washington,Office Supplies,Storage,"Hayden, Hansen and Kim Storage",9,74.47,0.0,670.23,384.1,286.13
ORD-13540,2021-05-18,2021-05-20,First Class,CUST-2890,Mrs. Sheri Murray MD,Consumer,East,Mississippi,Technology,Monitors,Howell Ltd Monitors,7,402.5,0.05,2676.62,1444.97,1231.65
ORD-13541,2023-06-05,2023-06-07,First Class,CUST-1434,Renee Avila,Consumer,North,South Carolina,Technology,Tablets,Webster-Perez Tablets,4,419.47,0.05,1593.99,927.97,666.02
ORD-13542,2022-12-03,2022-12-05,Standard Class,CUST-1884,William Banks,Corporate,North,Alaska,Technology,Accessories,"Little, Jacobson and Vasquez Accessories",5,144.85,0.1,651.83,394.89,256.94
ORD-13543,2021-10-05,2021-10-07,First Class,CUST-1443,Patricia Mcguire,Corporate,East,Alabama,Technology,Phones,Hansen-Long Phones,4,506.12,0.0,2024.48,1004.02,1020.46
ORD-13544,2023-04-13,2023-04-16,Second Class,CUST-2125,James Herrera,Consumer,South,California,Furniture,Desks,"Jackson, Jimenez and Turner Desks",10,1006.26,0.0,10062.6,6027.72,4034.88
ORD-13545,2022-08-14,2022-08-15,Same Day,CUST-2935,Laurie Summers,Home Office,North,Pennsylvania,Office Supplies,Binders,Hines-Jones Binders,10,7.41,0.0,74.1,51.03,23.07
ORD-1969,2022-11-16,2022-11-17,Second Class,CUST-2018,Kristy Miller,Home Office,North,Minnesota,Office Supplies,Pens & Pencils,Graham PLC Pens & Pencils,5,2.94,0.0,14.7,8.28,6.42
ORD-13547,2023-03-24,2023-03-26,First Class,CUST-1609,Meghan Perez,Consumer,West,Ohio,Technology,Accessories,Martin LLC Accessories,2,47.71,0.0,95.42,65.57,29.85
ORD-13548,2023-09-24,2023-09-28,First Class,CUST-1985,Angela Perez,Home Office,West,Nebraska,Technology,Accessories,"Church, Roach and Robinson Accessories",7,20.38,0.3,99.86,71.43,28.43
ORD-13549,2022-02-03,2022-02-04,Same Day,CUST-1476,Jack Morris,Consumer,South,Iowa,Office Supplies,Envelopes,"Lewis, Rivera and Kemp Envelopes",8,11.26,0.05,85.58,49.73,35.85
ORD-13550,2021-01-03,2021-01-05,Second Class,CUST-2763,Andrew Hill,Corporate,North,Maryland,Technology,Phones,Sanchez-Lowery Phones,9,815.05,0.1,6601.9,4822.8,1779.1
ORD-13551,2022-09-24,2022-09-30,Standard Class,CUST-1252,Robert Lopez,Corporate,North,Mississippi,Furniture,Shelving,Frank-Castillo Shelving,5,140.05,0.15,595.21,376.71,218.5
ORD-13552,2022-01-12,2022-01-19,Standard Class,CUST-2159,Gina Ward,Corporate,West,Iowa,Technology,Tablets,Sherman-Gilbert Tablets,6,334.06,0.3,1403.05,1160.24,242.81
ORD-13553,2021-12-14,2021-12-19,Standard Class,CUST-1690,John Taylor,Corporate,North,Tennessee,Technology,Printers,Palmer-Phillips Printers,1,484.91,0.05,460.66,262.9,197.76
ORD-13554,2022-04-01,2022-04-04,,CUST-2508,Nicole Gamble,Home Office,North,Massachusetts,Furniture,Shelving,"Garcia, Montgomery and Hunter Shelving",1,127.1,0.0,127.1,79.55,47.55
ORD-13555,2023-01-13,2023-01-19,Second Class,CUST-2786,Richard Montgomery,Consumer,South,Nevada,Technology,Monitors,Douglas Group Monitors,8,186.95,0.0,1495.6,999.53,496.07
ORD-13556,2021-11-04,2021-11-06,Standard Class,CUST-2383,Deborah Saunders,Corporate,North,Connecticut,Furniture,Desks,Lee-Fleming Desks,1,1179.71,0.0,1179.71,602.4,577.31
ORD-13557,2022-05-14,2022-05-19,Same Day,CUST-1322,Scott Tran,Corporate,West,Minnesota,Technology,Accessories,"Potts, Lloyd and Walker Accessories",4,26.8,0.05,101.84,60.83,41.01
ORD-13558,2021-09-24,2021-09-29,,CUST-2552,Robert Warner,Corporate,East,Nevada,Office Supplies,Storage,Johnson-Livingston Storage,3,75.95,0.0,227.85,119.23,108.62
ORD-13559,2023-04-06,2023-04-08,Same Day,CUST-1132,Linda Gray,Corporate,East,Mississippi,Technology,Printers,Clark-Fernandez Printers,5,212.98,0.15,905.16,485.5,419.66
ORD-13560,2021-06-12,2021-06-13,Standard Class,CUST-2060,Patricia Gates,Corporate,South,Rhode Island,Furniture,Shelving,"Austin, Morgan and Davis Shelving",10,202.82,0.05,1926.79,1211.93,714.86
ORD-13561,2023-06-17,2023-06-22,Standard Class,CUST-1043,Kevin Ryan,Home Office,East,Alabama,Furniture,Desks,Lee-Castro Desks,5,743.51,0.2,2974.04,1743.03,1231.01
ORD-13562,2021-12-16,2021-12-20,First Class,CUST-1340,Dennis Hill,Home Office,North,West Virginia,Technology,Phones,Black-Campbell Phones,5,953.04,0.05,4526.94,3153.26,1373.68
ORD-13563,2022-03-13,2022-03-19,Same Day,CUST-1559,Steven Christian,Consumer,East,South Dakota,Technology,Accessories,"Peterson, Tapia and Smith Accessories",5,82.81,0.1,372.65,225.43,147.22
ORD-13564,2022-10-18,2022-10-22,Second Class,CUST-1077,Rebecca Rogers,Consumer,West,New Hampshire,Technology,Accessories,Jackson-Howard Accessories,4,101.24,0.0,404.96,281.34,123.62
ORD-13565,2023-12-30,2024-01-01,First Class,CUST-1883,Maurice Perez,Consumer,East,Mississippi,Office Supplies,Binders,"Fox, Williams and Villa Binders",6,9.48,0.05,54.04,38.84,15.2
ORD-13566,2023-10-22,2023-10-25,First Class,CUST-1389,Victor Buck,Consumer,North,Idaho,Office Supplies,Labels,Hester-Carter Labels,2,3.32,0.0,6.64,3.67,2.97
ORD-13567,2023-01-23,2023-01-28,First Class,CUST-2934,Lisa Jackson,Consumer,North,Montana,Technology,Laptops,Lucas-Fuller Laptops,10,1842.31,0.05,17501.94,12154.91,5347.03
ORD-13568,2023-03-25,2023-03-30,First Class,CUST-1199,Tricia Anderson,Corporate,North,Kentucky,Office Supplies,Storage,Mills-Johnson Storage,4,13.19,0.1,47.48,31.55,15.93
ORD-13569,2023-03-21,2023-03-22,Standard Class,CUST-2148,Kim Miller,Home Office,South,Tennessee,Furniture,Chairs,Walker and Sons Chairs,4,776.27,0.0,3105.08,2031.46,1073.62
ORD-13570,2022-02-12,2022-02-19,Same Day,CUST-2021,Ian Stone,Home Office,West,Oregon,Office Supplies,Labels,Erickson Group Labels,9,18.13,0.05,155.01,95.67,59.34
ORD-13571,2021-03-04,2021-03-06,First Class,CUST-1193,Julie Sandoval,Consumer,North,Oklahoma,Furniture,Chairs,Bailey-Brown Chairs,2,365.43,0.0,730.86,510.03,220.83
ORD-13572,2022-04-25,2022-04-26,Standard Class,CUST-1781,Adrian Vaughn,Home Office,West,Michigan,Furniture,Chairs,"Hamilton, Anderson and Nguyen Chairs",9,651.74,0.0,5865.66,3080.78,2784.88
ORD-13573,2023-07-14,2023-07-18,Standard Class,CUST-1463,Sara Gonzalez,Consumer,East,Texas,Furniture,Shelving,"Knox, Skinner and Salinas Shelving",6,117.13,0.05,667.64,479.61,188.03
ORD-13574,2021-02-23,2021-02-27,Standard Class,CUST-1144,Robert Thompson,Corporate,North,South Dakota,Office Supplies,Paper,Berry-Cooper Paper,2,8.36,0.05,15.88,7.71,8.17
ORD-13575,2021-10-05,2021-10-12,First Class,CUST-2227,Sherri Torres,Home Office,West,Hawaii,Office Supplies,Envelopes,Robinson-Phillips Envelopes,7,28.1,0.1,177.03,103.8,73.23
ORD-13576,2021-10-14,2021-10-16,Standard Class,CUST-1524,Melissa Jones,Consumer,East,Minnesota,Technology,Tablets,"Parker, Perez and Miller Tablets",9,351.19,0.2,2528.57,1875.96,652.61
ORD-13577,2023-04-20,2023-04-27,Standard Class,CUST-1312,Jacob Carter,Consumer,North,Louisiana,Office Supplies,Storage,Carey Group Storage,5,19.95,0.0,99.75,64.35,35.4
ORD-13578,2022-02-01,2022-02-02,Standard Class,CUST-1898,David Shea,Consumer,West,Delaware,Office Supplies,Paper,"Shaffer, Robbins and Gomez Paper",5,57.27,0.05,272.03,179.03,93.0
ORD-13579,2022-12-10,2022-12-15,First Class,CUST-2889,Melissa Watkins,Home Office,North,New York,Office Supplies,Labels,Mitchell-Franco Labels,4,18.59,0.15,63.21,44.17,19.04
ORD-13580,2022-12-11,2022-12-15,Second Class,CUST-1206,Alicia Clayton,Home Office,West,Indiana,Office Supplies,Storage,Smith-Long Storage,6,12.76,0.1,68.9,40.53,28.37
ORD-13581,2021-10-15,2021-10-16,Standard Class,CUST-2069,Charles Warner,Home Office,North,South Carolina,Office Supplies,Storage,Erickson-Forbes Storage,8,37.28,0.0,298.24,195.51,102.73
ORD-13582,2022-01-16,2022-01-23,Same Day,CUST-1740,Brittney Lee,Home Office,East,Oregon,Furniture,Bookcases,"Singh, Williams and Martinez Bookcases",10,335.44,0.0,3354.4,2003.99,1350.41
ORD-13583,2023-11-18,2023-11-24,Second Class,CUST-2056,Timothy Henderson,Corporate,North,Maryland,Technology,Printers,Decker Inc Printers,2,319.42,0.0,638.84,426.71,212.13
ORD-13584,2021-10-25,2021-10-27,Standard Class,CUST-2722,Sue Hart,Corporate,East,North Dakota,Furniture,Tables,"Gonzales, Conrad and Thomas Tables",9,1047.77,0.1,8486.94,4724.76,3762.18
ORD-13585,2022-03-21,2022-03-22,,CUST-1097,James Coleman,Consumer,West,New York,Technology,Monitors,James-Garcia Monitors,2,769.64,0.1,1385.35,776.95,608.4
ORD-13586,2022-11-26,2022-11-30,,CUST-2708,Julie Medina,Corporate,West,Georgia,Office Supplies,Pens & Pencils,Kemp-Barnes Pens & Pencils,10,14.75,0.1,,67.94,64.81
ORD-13587,2021-01-15,2021-01-18,Standard Class,CUST-2758,Shelly Cook MD,Consumer,North,Rhode Island,Furniture,Tables,"Chan, Simmons and Cabrera Tables",10,171.44,0.0,1714.4,1164.54,549.86
ORD-13588,2023-04-30,2023-05-01,Second Class,CUST-2952,Katie Martinez,Corporate,West,Hawaii,Furniture,Desks,Richardson-Fisher Desks,7,945.2,0.2,5293.12,3653.19,1639.93
ORD-13589,2023-02-27,2023-03-04,First Class,CUST-2448,Scott Rowland,Home Office,West,Vermont,Technology,Phones,Coleman PLC Phones,8,1117.18,0.0,8937.44,5783.84,3153.6
ORD-13590,2023-08-26,2023-08-27,First Class,CUST-2647,Valerie Smith,Corporate,East,Montana,Furniture,Shelving,Anderson-Wright Shelving,5,229.51,0.0,1147.55,744.45,403.1
ORD-13591,2023-12-28,2024-01-03,Standard Class,CUST-2057,Edward Lopez,Home Office,East,Mississippi,Office Supplies,Paper,Middleton Ltd Paper,3,22.72,0.0,68.16,46.9,21.26
ORD-13592,2021-06-15,2021-06-18,Same Day,CUST-1493,David Hendricks,Corporate,East,Hawaii,Technology,Laptops,Butler-Sanders Laptops,10,916.02,0.0,9160.2,6231.13,2929.07
ORD-13593,2022-08-23,2022-08-27,Standard Class,CUST-1895,Chad Vega,Home Office,South,Mississippi,Technology,Tablets,Valdez-Smith Tablets,3,790.18,0.05,2252.01,1250.85,1001.16
ORD-13594,2023-10-25,2023-10-31,Same Day,CUST-1652,Mary Clark,Corporate,East,Minnesota,Office Supplies,Storage,Davis-Thomas Storage,3,74.89,0.0,224.67,114.17,110.5
ORD-13595,2021-03-28,2021-04-04,Standard Class,CUST-2962,David Salazar,Home Office,West,South Dakota,Office Supplies,Envelopes,Tyler Inc Envelopes,4,16.5,0.3,46.2,45.24,0.96
ORD-13596,2021-01-07,2021-01-12,Standard Class,CUST-2476,Douglas Simpson,Home Office,East,Colorado,Furniture,Tables,Powell-Kim Tables,8,260.38,0.15,1770.58,1183.3,587.28
ORD-13597,2022-12-21,2022-12-25,Standard Class,CUST-1988,Ricky Shepard,Home Office,West,Missouri,Office Supplies,Storage,Wong LLC Storage,8,39.36,0.0,314.88,144.82,170.06
ORD-13598,2022-12-05,2022-12-08,First Class,CUST-2567,Emily Mcintyre,Corporate,East,South Carolina,Technology,Laptops,"Case, Hernandez and Wilson Laptops",10,679.45,0.0,6794.5,4612.34,2182.16
ORD-13599,2023-10-15,2023-10-18,First Class,CUST-2853,Jamie Russell,Consumer,North,Wyoming,Office Supplies,Paper,Hill-Pugh Paper,7,23.94,0.1,150.82,112.95,37.87
ORD-13600,2022-02-02,2022-02-06,Second Class,CUST-2314,Elaine Fisher,Corporate,West,South Dakota,Technology,Laptops,"Stewart, Adams and Schultz Laptops",9,1231.4,0.05,10528.47,5047.81,5480.66
ORD-13601,2023-11-30,2023-12-05,Second Class,CUST-1465,Sharon Thompson,Home Office,West,New Jersey,Furniture,Chairs,Powell Inc Chairs,8,872.63,0.0,6981.04,4418.71,2562.33
ORD-13602,2022-02-23,2022-03-02,Same Day,CUST-2561,Wendy Conley,Corporate,East,Arkansas,Office Supplies,Pens & Pencils,Lee Ltd Pens & Pencils,8,11.67,0.05,88.69,54.74,33.95
ORD-13603,2023-09-03,2023-09-10,Standard Class,CUST-2624,Caroline Martin,Corporate,East,Iowa,Technology,Phones,"Ortiz, Williams and Li Phones",9,849.54,0.05,7263.57,4284.18,2979.39
ORD-13604,2022-05-11,2022-05-14,Second Class,CUST-2735,Jeffery Bass,Home Office,East,Iowa,Furniture,Tables,"Johnson, Baxter and Johnson Tables",7,877.82,0.15,5223.03,3454.02,1769.01
ORD-13605,2023-08-15,2023-08-19,Second Class,CUST-2284,Jerry Williams,Consumer,East,North Dakota,Technology,Phones,"Reed, Wallace and Rodriguez Phones",3,545.87,0.1,1473.85,772.33,701.52
ORD-13606,2021-06-08,2021-06-09,Same Day,CUST-1898,Jonathan Lynch,Consumer,West,California,Office Supplies,Labels,"Woods, Pearson and Scott Labels",8,18.24,0.0,145.92,86.98,58.94
ORD-13607,2022-08-03,2022-08-09,Same Day,CUST-1676,Roy Evans,Home Office,North,Oklahoma,Office Supplies,Labels,Morales Ltd Labels,1,19.08,0.2,15.26,11.99,3.27
ORD-13608,2023-04-14,2023-04-17,Standard Class,CUST-2756,Heather Cardenas,Corporate,North,Illinois,Furniture,Bookcases,Cummings-Clark Bookcases,5,267.09,0.0,1335.45,688.38,647.07
ORD-13609,2023-10-25,2023-10-31,Second Class,CUST-2088,Deborah Harris,Home Office,West,Iowa,Office Supplies,Binders,"Rios, Moore and Rodriguez Binders",2,6.18,0.0,12.36,5.95,6.41
ORD-13610,2021-07-29,2021-08-02,Same Day,CUST-1716,Stephen Little,Home Office,South,Kentucky,Furniture,Shelving,Molina LLC Shelving,-2,151.07,0.2,241.71,195.13,46.58
ORD-13611,2022-01-12,2022-01-16,First Class,CUST-1538,Ray Roberts,Corporate,East,Kansas,Furniture,Tables,"Collins, Williams and Proctor Tables",2,759.1,0.5,759.1,1012.28,-253.18
ORD-13612,2022-02-05,2022-02-08,Same Day,CUST-1285,Rachel Hernandez,Consumer,South,Oklahoma,Office Supplies,Binders,Wade-Walker Binders,10,28.47,0.0,284.7,197.02,87.68
ORD-13613,2022-07-24,2022-07-29,Standard Class,CUST-2566,Crystal Love,Home Office,East,Louisiana,Technology,Phones,Mejia Ltd Phones,2,916.6,0.0,1833.2,862.64,970.56
ORD-13614,2021-11-03,2021-11-08,Second Class,CUST-1139,Kimberly Roberts,Consumer,South,Kentucky,Office Supplies,Envelopes,King-Howell Envelopes,6,11.51,0.0,69.06,42.22,26.84
ORD-13615,2023-11-17,2023-11-23,First Class,CUST-2229,Devon Fernandez,Home Office,West,Minnesota,Furniture,Chairs,"Becker, Meadows and Hall Chairs",-4,530.83,0.0,2123.32,1087.65,1035.67
ORD-13616,2022-01-24,2022-01-28,First Class,CUST-2873,Kimberly Austin,Corporate,West,Vermont,Technology,Monitors,"Best, Green and Potter Monitors",8,583.22,0.2,3732.61,2652.7,1079.91
ORD-13617,2021-02-27,2021-03-04,Standard Class,CUST-2994,Karen Ortiz,Consumer,West,New Mexico,Furniture,Shelving,Moreno Ltd Shelving,10,111.92,0.05,1063.24,609.85,453.39
ORD-13618,2022-09-08,2022-09-12,Same Day,CUST-1168,Roy Garcia,Consumer,East,Michigan,Technology,Phones,King-Young Phones,6,491.01,0.05,2798.76,1522.81,1275.95
ORD-13619,2023-11-23,2023-11-24,Second Class,CUST-1077,Sandra Mitchell,Consumer,North,Alabama,Technology,Accessories,Martin-Clayton Accessories,10,140.04,0.3,980.28,919.79,60.49
ORD-13620,2021-03-07,2021-03-10,Standard Class,CUST-1794,Christine Johnson,Home Office,East,Minnesota,Office Supplies,Envelopes,Kidd LLC Envelopes,3,5.6,0.05,15.96,9.7,6.26
ORD-13621,2021-04-21,2021-04-28,Same Day,CUST-2974,Johnny Pope,Home Office,West,Iowa,Technology,Monitors,Davis and Sons Monitors,1,516.42,0.1,464.78,280.39,184.39
ORD-13622,2023-12-26,2023-12-29,Second Class,CUST-1448,Mr. Matthew Decker,Consumer,North,North Carolina,Technology,Phones,"Rodriguez, Miller and Berry Phones",8,441.92,0.05,3358.59,2435.1,923.49
ORD-13623,2023-06-10,2023-06-14,First Class,CUST-2122,Sharon Shaw,Corporate,South,Alabama,Technology,Monitors,Hall-Jefferson Monitors,4,313.7,0.05,1192.06,640.8,551.26
ORD-13624,2022-02-26,2022-02-27,Same Day,CUST-2800,Lisa Ferguson,Consumer,South,Indiana,Technology,Tablets,Rowe-Russell Tablets,5,424.84,0.1,1911.78,1029.49,882.29
ORD-13625,2021-09-02,2021-09-05,Second Class,CUST-2573,Brian Brown,Corporate,West,Illinois,Office Supplies,Pens & Pencils,"Smith, Braun and Miller Pens & Pencils",9,23.67,0.05,202.38,96.98,105.4
ORD-13626,2022-12-05,2022-12-08,Second Class,CUST-1667,Ethan Andrews,Home Office,West,Oregon,Technology,Accessories,Nelson Group Accessories,1,67.76,0.0,67.76,35.58,32.18
ORD-13627,2022-03-08,2022-03-09,Same Day,CUST-1322,Joseph Anderson,Corporate,East,Alaska,Technology,Laptops,"Brown, Saunders and Ward Laptops",2,922.78,0.0,1845.56,1215.22,630.34
ORD-13628,2023-01-31,2023-02-05,First Class,CUST-1025,Victor Ibarra,Home Office,North,Wyoming,Office Supplies,Labels,Sanders-Brown Labels,7,15.05,0.2,84.28,61.32,22.96
ORD-13629,2023-08-28,2023-08-31,Same Day,CUST-2298,Alexis Cook,Consumer,South,Alabama,Technology,Printers,Evans PLC Printers,6,368.49,0.05,2100.39,1098.53,1001.86
ORD-13630,2023-11-24,2023-12-01,Same Day,CUST-1890,Linda Flores,Corporate,East,Pennsylvania,Office Supplies,Pens & Pencils,Hodges-Rodriguez Pens & Pencils,1,6.24,0.0,6.24,4.26,1.98
ORD-13631,2021-08-28,2021-09-02,Standard Class,CUST-2673,Danielle Hall,Corporate,South,South Dakota,Furniture,Tables,"Sherman, Dorsey and Mcguire Tables",10,177.76,0.15,1510.96,1103.57,407.39
ORD-13632,2021-09-05,2021-09-10,Standard Class,CUST-2967,Ryan Sanchez,Consumer,North,Maryland,Furniture,Desks,Rhodes Inc Desks,3,480.04,0.0,1440.12,968.38,471.74
ORD-13633,2023-01-06,2023-01-10,Second Class,CUST-2169,Jacqueline Poole,Home Office,North,Nebraska,Furniture,Desks,Booth-Young Desks,1,296.66,0.0,296.66,176.99,119.67
